inventory_id,component_serial_number,component_id,component_name,engine_serial_number,manufacture_date,installation_date,position,installation_type,status
INV0000220,CSN900220,CMP015,HPC Stage 5 Disk,ESN700005,2022-03-30,2022-11-09,STAGE5,NEW,ACTIVE
INV0000221,CSN900221,CMP016,HPC Rotor Shaft,ESN700005,2021-03-01,2022-12-26,CENTER,NEW,ACTIVE
INV0000222,CSN900222,CMP018,Variable Stator Vane Assembly,ESN700005,2021-06-26,2023-01-15,CENTER,NEW,ACTIVE
INV0000223,CSN900223,CMP019,HPC Case,ESN700005,2021-08-08,2022-12-08,CENTER,NEW,ACTIVE
INV0000224,CSN900224,CMP020,Combustor Liner,ESN700005,2022-06-30,2023-04-26,CENTER,NEW,ACTIVE
INV0000225,CSN900225,CMP022,Dome Assembly,ESN700005,2022-07-27,2022-11-12,CENTER,NEW,ACTIVE
INV0000226,CSN900226,CMP024,HPT Stage 1 Disk,ESN700005,2021-10-06,2023-01-20,STAGE1,NEW,ACTIVE
INV0000227,CSN900227,CMP025,HPT Stage 2 Disk,ESN700005,2021-08-01,2023-02-18,STAGE2,NEW,ACTIVE
INV0000228,CSN900228,CMP028,HPT Shroud,ESN700005,2021-01-02,2023-02-04,CENTER,NEW,ACTIVE
INV0000229,CSN900229,CMP029,LPT Shaft,ESN700005,2021-07-13,2023-01-24,CENTER,NEW,ACTIVE
INV0000230,CSN900230,CMP030,LPT Stage 1 Disk,ESN700005,2022-07-07,2022-12-27,STAGE1,NEW,ACTIVE
INV0000231,CSN900231,CMP031,LPT Stage 2 Disk,ESN700005,2021-12-11,2023-03-22,STAGE2,NEW,ACTIVE
INV0000232,CSN900232,CMP034,Turbine Rear Frame,ESN700005,2022-03-30,2022-11-01,CENTER,NEW,ACTIVE
INV0000233,CSN900233,CMP035,Fuel Pump,ESN700005,2022-07-24,2023-02-26,CENTER,NEW,ACTIVE
INV0000234,CSN900234,CMP036,Hydromechanical Unit (HMU),ESN700005,2021-10-27,2022-11-22,CENTER,NEW,ACTIVE
INV0000235,CSN900235,CMP037,Fuel Filter,ESN700005,2022-03-25,2023-01-30,CENTER,NEW,ACTIVE
INV0000236,CSN900236,CMP038,Fuel Shutoff Valve,ESN700005,2022-10-05,2022-11-22,CENTER,NEW,ACTIVE
INV0000237,CSN900237,CMP039,Fuel Manifold,ESN700005,2021-12-19,2023-03-24,CENTER,NEW,ACTIVE
INV0000238,CSN900238,CMP040,Ignition Exciter,ESN700005,2022-04-05,2023-03-15,CENTER,NEW,ACTIVE
INV0000239,CSN900239,CMP041,Igniter Plug A,ESN700005,2021-06-20,2022-12-21,A,NEW,ACTIVE
INV0000240,CSN900240,CMP042,Igniter Plug B,ESN700005,2022-05-01,2023-01-28,B,NEW,ACTIVE
INV0000241,CSN900241,CMP043,Variable Bleed Valve (VBV),ESN700005,2022-09-23,2022-11-16,CENTER,NEW,ACTIVE
INV0000242,CSN900242,CMP044,VBV Actuator,ESN700005,2021-11-17,2022-11-05,CENTER,NEW,ACTIVE
INV0000243,CSN900243,CMP045,High Stage Bleed Valve,ESN700005,2021-08-24,2023-04-17,CENTER,NEW,ACTIVE
INV0000244,CSN900244,CMP046,Start Valve,ESN700005,2022-03-29,2023-02-25,CENTER,NEW,ACTIVE
INV0000245,CSN900245,CMP047,Exhaust Nozzle,ESN700005,2020-12-29,2023-02-20,CENTER,NEW,ACTIVE
INV0000246,CSN900246,CMP048,Exhaust Mixer,ESN700005,2022-07-21,2022-12-06,CENTER,NEW,ACTIVE
INV0000247,CSN900247,CMP049,Oil Pump,ESN700005,2022-01-19,2023-04-09,CENTER,NEW,ACTIVE
INV0000248,CSN900248,CMP050,Scavenge Pump,ESN700005,2021-05-17,2022-11-03,CENTER,NEW,ACTIVE
INV0000249,CSN900249,CMP051,Oil Filter,ESN700005,2021-12-29,2022-12-23,CENTER,NEW,ACTIVE
INV0000250,CSN900250,CMP052,Oil Pressure Transmitter,ESN700005,2021-01-15,2022-11-20,CENTER,NEW,ACTIVE
INV0000251,CSN900251,CMP053,Oil Temperature Sensor,ESN700005,2021-08-28,2022-12-17,CENTER,NEW,ACTIVE
INV0000252,CSN900252,CMP054,EGT Thermocouple Harness,ESN700005,2021-03-06,2023-02-15,CENTER,NEW,ACTIVE
INV0000253,CSN900253,CMP055,N1 Speed Sensor,ESN700005,2021-01-04,2022-12-04,CENTER,NEW,ACTIVE
INV0000254,CSN900254,CMP056,N2 Speed Sensor,ESN700005,2021-06-10,2022-12-12,CENTER,NEW,ACTIVE
INV0000255,CSN900255,CMP057,Vibration Sensor,ESN700005,2022-07-05,2022-11-04,CENTER,NEW,ACTIVE
INV0000256,CSN900256,CMP058,Chip Detector,ESN700005,2021-12-02,2022-11-28,CENTER,NEW,ACTIVE
INV0000257,CSN900257,CMP059,Accessory Gearbox,ESN700005,2021-11-15,2023-02-28,CENTER,NEW,ACTIVE
INV0000258,CSN900258,CMP060,Starter,ESN700005,2021-05-09,2022-12-20,CENTER,NEW,ACTIVE
INV0000259,CSN900259,CMP061,Integrated Drive Generator (IDG) Drive Pad,ESN700005,2021-12-02,2023-02-11,CENTER,NEW,ACTIVE
INV0000260,CSN900260,CMP062,Hydraulic Pump Drive Pad,ESN700005,2022-07-25,2022-12-08,CENTER,NEW,ACTIVE
INV0000261,CSN900261,CMP001,Fan Disk,ESN700006,2021-12-12,2023-01-28,CENTER,NEW,ACTIVE
INV0000262,CSN900262,CMP002,Fan Shaft,ESN700006,2022-02-12,2023-04-05,CENTER,NEW,ACTIVE
INV0000263,CSN900263,CMP005,Fan Case,ESN700006,2021-03-05,2023-02-04,CENTER,NEW,ACTIVE
INV0000264,CSN900264,CMP006,Spinner Cone,ESN700006,2021-08-02,2023-04-06,CENTER,NEW,ACTIVE
INV0000265,CSN900265,CMP007,Booster Rotor,ESN700006,2021-12-08,2023-01-13,CENTER,NEW,ACTIVE
INV0000266,CSN900266,CMP009,Booster Stator Assembly,ESN700006,2021-05-02,2023-02-26,CENTER,NEW,ACTIVE
INV0000267,CSN900267,CMP010,Booster Case,ESN700006,2021-05-25,2022-12-20,CENTER,NEW,ACTIVE
INV0000268,CSN900268,CMP011,HPC Stage 1 Disk,ESN700006,2021-03-22,2023-05-08,STAGE1,NEW,ACTIVE
INV0000269,CSN900269,CMP012,HPC Stage 2 Disk,ESN700006,2021-09-15,2023-02-10,STAGE2,NEW,ACTIVE
INV0000270,CSN900270,CMP013,HPC Stage 3 Disk,ESN700006,2022-06-22,2023-04-18,STAGE3,NEW,ACTIVE
INV0000271,CSN900271,CMP014,HPC Stage 4 Disk,ESN700006,2021-04-17,2023-01-18,STAGE4,NEW,ACTIVE
INV0000272,CSN900272,CMP015,HPC Stage 5 Disk,ESN700006,2022-09-21,2022-12-11,STAGE5,NEW,ACTIVE
INV0000273,CSN900273,CMP016,HPC Rotor Shaft,ESN700006,2020-12-22,2023-01-31,CENTER,NEW,ACTIVE
INV0000274,CSN900274,CMP018,Variable Stator Vane Assembly,ESN700006,2021-12-14,2023-05-25,CENTER,NEW,ACTIVE
INV0000275,CSN900275,CMP019,HPC Case,ESN700006,2021-12-04,2023-04-03,CENTER,NEW,ACTIVE
INV0000276,CSN900276,CMP020,Combustor Liner,ESN700006,2021-06-04,2023-02-05,CENTER,NEW,ACTIVE
INV0000277,CSN900277,CMP022,Dome Assembly,ESN700006,2022-05-10,2022-12-14,CENTER,NEW,ACTIVE
INV0000278,CSN900278,CMP024,HPT Stage 1 Disk,ESN700006,2022-06-28,2023-04-04,STAGE1,NEW,ACTIVE
INV0000279,CSN900279,CMP025,HPT Stage 2 Disk,ESN700006,2022-04-21,2022-12-27,STAGE2,NEW,ACTIVE
INV0000280,CSN900280,CMP028,HPT Shroud,ESN700006,2021-05-28,2023-02-16,CENTER,NEW,ACTIVE
INV0000281,CSN900281,CMP029,LPT Shaft,ESN700006,2022-05-08,2023-04-24,CENTER,NEW,ACTIVE
INV0000282,CSN900282,CMP030,LPT Stage 1 Disk,ESN700006,2021-08-02,2022-12-29,STAGE1,NEW,ACTIVE
INV0000283,CSN900283,CMP031,LPT Stage 2 Disk,ESN700006,2022-03-09,2023-02-01,STAGE2,NEW,ACTIVE
INV0000284,CSN900284,CMP034,Turbine Rear Frame,ESN700006,2022-05-28,2023-01-19,CENTER,NEW,ACTIVE
INV0000285,CSN900285,CMP035,Fuel Pump,ESN700006,2021-12-06,2023-01-22,CENTER,NEW,ACTIVE
INV0000286,CSN900286,CMP036,Hydromechanical Unit (HMU),ESN700006,2021-03-21,2022-12-15,CENTER,NEW,ACTIVE
INV0000287,CSN900287,CMP037,Fuel Filter,ESN700006,2021-06-01,2023-03-28,CENTER,NEW,ACTIVE
INV0000288,CSN900288,CMP038,Fuel Shutoff Valve,ESN700006,2022-07-10,2023-05-31,CENTER,NEW,ACTIVE
INV0000289,CSN900289,CMP039,Fuel Manifold,ESN700006,2022-05-11,2022-12-31,CENTER,NEW,ACTIVE
INV0000290,CSN900290,CMP040,Ignition Exciter,ESN700006,2021-02-11,2023-01-12,CENTER,NEW,ACTIVE
INV0000291,CSN900291,CMP041,Igniter Plug A,ESN700006,2022-06-16,2023-01-05,A,NEW,ACTIVE
INV0000292,CSN900292,CMP042,Igniter Plug B,ESN700006,2022-02-27,2023-02-12,B,NEW,ACTIVE
INV0000293,CSN900293,CMP043,Variable Bleed Valve (VBV),ESN700006,2022-08-02,2023-03-23,CENTER,NEW,ACTIVE
INV0000294,CSN900294,CMP044,VBV Actuator,ESN700006,2021-03-18,2023-05-15,CENTER,NEW,ACTIVE
INV0000295,CSN900295,CMP045,High Stage Bleed Valve,ESN700006,2022-10-08,2023-04-21,CENTER,NEW,ACTIVE
INV0000296,CSN900296,CMP046,Start Valve,ESN700006,2021-12-17,2023-03-09,CENTER,NEW,ACTIVE
INV0000297,CSN900297,CMP047,Exhaust Nozzle,ESN700006,2021-10-04,2022-12-12,CENTER,NEW,ACTIVE
INV0000298,CSN900298,CMP048,Exhaust Mixer,ESN700006,2021-12-31,2023-06-05,CENTER,NEW,ACTIVE
INV0000299,CSN900299,CMP049,Oil Pump,ESN700006,2022-02-07,2023-05-22,CENTER,NEW,ACTIVE
INV0000300,CSN900300,CMP050,Scavenge Pump,ESN700006,2022-04-10,2023-01-02,CENTER,NEW,ACTIVE
INV0000301,CSN900301,CMP051,Oil Filter,ESN700006,2022-08-31,2023-01-24,CENTER,NEW,ACTIVE
INV0000302,CSN900302,CMP052,Oil Pressure Transmitter,ESN700006,2022-07-25,2022-12-30,CENTER,NEW,ACTIVE
INV0000303,CSN900303,CMP053,Oil Temperature Sensor,ESN700006,2022-10-15,2022-12-20,CENTER,NEW,ACTIVE
INV0000304,CSN900304,CMP054,EGT Thermocouple Harness,ESN700006,2022-08-04,2023-04-11,CENTER,NEW,ACTIVE
INV0000305,CSN900305,CMP055,N1 Speed Sensor,ESN700006,2021-01-09,2023-06-01,CENTER,NEW,ACTIVE
INV0000306,CSN900306,CMP056,N2 Speed Sensor,ESN700006,2021-05-21,2023-03-31,CENTER,NEW,ACTIVE
INV0000307,CSN900307,CMP057,Vibration Sensor,ESN700006,2022-01-30,2023-03-08,CENTER,NEW,ACTIVE
INV0000308,CSN900308,CMP058,Chip Detector,ESN700006,2021-04-17,2023-05-18,CENTER,NEW,ACTIVE
INV0000309,CSN900309,CMP059,Accessory Gearbox,ESN700006,2022-10-16,2023-01-06,CENTER,NEW,ACTIVE
INV0000310,CSN900310,CMP060,Starter,ESN700006,2022-12-06,2023-02-11,CENTER,NEW,ACTIVE
INV0000311,CSN900311,CMP061,Integrated Drive Generator (IDG) Drive Pad,ESN700006,2021-05-02,2022-12-31,CENTER,NEW,ACTIVE
INV0000312,CSN900312,CMP062,Hydraulic Pump Drive Pad,ESN700006,2022-11-10,2023-03-17,CENTER,NEW,ACTIVE
INV0000313,CSN900313,CMP001,Fan Disk,ESN700007,2021-01-01,2023-03-21,CENTER,NEW,ACTIVE
INV0000314,CSN900314,CMP002,Fan Shaft,ESN700007,2021-04-10,2023-05-01,CENTER,NEW,ACTIVE
INV0000315,CSN900315,CMP005,Fan Case,ESN700007,2021-10-30,2023-01-03,CENTER,NEW,ACTIVE
INV0000316,CSN900316,CMP006,Spinner Cone,ESN700007,2022-12-19,2023-02-27,CENTER,NEW,ACTIVE
INV0000317,CSN900317,CMP007,Booster Rotor,ESN700007,2022-04-09,2023-02-10,CENTER,NEW,ACTIVE
INV0000318,CSN900318,CMP009,Booster Stator Assembly,ESN700007,2021-02-17,2023-04-28,CENTER,NEW,ACTIVE
INV0000319,CSN900319,CMP010,Booster Case,ESN700007,2022-05-04,2023-03-09,CENTER,NEW,ACTIVE
INV0000320,CSN900320,CMP011,HPC Stage 1 Disk,ESN700007,2022-04-28,2022-12-29,STAGE1,NEW,ACTIVE
INV0000321,CSN900321,CMP012,HPC Stage 2 Disk,ESN700007,2021-01-19,2023-03-30,STAGE2,NEW,ACTIVE
INV0000322,CSN900322,CMP013,HPC Stage 3 Disk,ESN700007,2022-03-09,2023-05-14,STAGE3,NEW,ACTIVE
INV0000323,CSN900323,CMP014,HPC Stage 4 Disk,ESN700007,2021-06-29,2023-04-28,STAGE4,NEW,ACTIVE
INV0000324,CSN900324,CMP015,HPC Stage 5 Disk,ESN700007,2022-04-09,2023-02-19,STAGE5,NEW,ACTIVE
INV0000325,CSN900325,CMP016,HPC Rotor Shaft,ESN700007,2021-08-05,2023-03-20,CENTER,NEW,ACTIVE
INV0000326,CSN900326,CMP018,Variable Stator Vane Assembly,ESN700007,2021-07-06,2023-01-16,CENTER,NEW,ACTIVE
INV0000327,CSN900327,CMP019,HPC Case,ESN700007,2021-11-21,2023-06-15,CENTER,NEW,ACTIVE
INV0000328,CSN900328,CMP020,Combustor Liner,ESN700007,2022-10-29,2023-04-13,CENTER,NEW,ACTIVE
INV0000329,CSN900329,CMP022,Dome Assembly,ESN700007,2022-07-12,2023-05-08,CENTER,NEW,ACTIVE
INV0000330,CSN900330,CMP024,HPT Stage 1 Disk,ESN700007,2022-09-05,2023-01-26,STAGE1,NEW,ACTIVE
INV0000331,CSN900331,CMP025,HPT Stage 2 Disk,ESN700007,2022-01-29,2023-01-27,STAGE2,NEW,ACTIVE
INV0000332,CSN900332,CMP028,HPT Shroud,ESN700007,2022-02-09,2023-05-30,CENTER,NEW,ACTIVE
INV0000333,CSN900333,CMP029,LPT Shaft,ESN700007,2022-06-11,2023-04-22,CENTER,NEW,ACTIVE
INV0000334,CSN900334,CMP030,LPT Stage 1 Disk,ESN700007,2022-10-29,2023-05-03,STAGE1,NEW,ACTIVE
INV0000335,CSN900335,CMP031,LPT Stage 2 Disk,ESN700007,2022-08-24,2023-02-26,STAGE2,NEW,ACTIVE
INV0000336,CSN900336,CMP034,Turbine Rear Frame,ESN700007,2022-11-22,2023-02-23,CENTER,NEW,ACTIVE
INV0000337,CSN900337,CMP035,Fuel Pump,ESN700007,2022-03-08,2023-06-13,CENTER,NEW,ACTIVE
INV0000338,CSN900338,CMP036,Hydromechanical Unit (HMU),ESN700007,2021-07-04,2023-04-26,CENTER,NEW,ACTIVE
INV0000339,CSN900339,CMP037,Fuel Filter,ESN700007,2022-05-15,2023-03-06,CENTER,NEW,ACTIVE
INV0000340,CSN900340,CMP038,Fuel Shutoff Valve,ESN700007,2022-10-26,2023-01-23,CENTER,NEW,ACTIVE
INV0000341,CSN900341,CMP039,Fuel Manifold,ESN700007,2022-02-13,2023-05-03,CENTER,NEW,ACTIVE
INV0000342,CSN900342,CMP040,Ignition Exciter,ESN700007,2021-01-29,2023-06-15,CENTER,NEW,ACTIVE
INV0000343,CSN900343,CMP041,Igniter Plug A,ESN700007,2022-01-10,2023-05-27,A,NEW,ACTIVE
INV0000344,CSN900344,CMP042,Igniter Plug B,ESN700007,2022-02-08,2023-03-12,B,NEW,ACTIVE
INV0000345,CSN900345,CMP043,Variable Bleed Valve (VBV),ESN700007,2022-11-24,2023-01-16,CENTER,NEW,ACTIVE
INV0000346,CSN900346,CMP044,VBV Actuator,ESN700007,2021-09-08,2023-05-31,CENTER,NEW,ACTIVE
INV0000347,CSN900347,CMP045,High Stage Bleed Valve,ESN700007,2021-09-12,2023-02-16,CENTER,NEW,ACTIVE
INV0000348,CSN900348,CMP046,Start Valve,ESN700007,2021-12-17,2023-04-20,CENTER,NEW,ACTIVE
INV0000349,CSN900349,CMP047,Exhaust Nozzle,ESN700007,2022-09-13,2023-03-27,CENTER,NEW,ACTIVE
INV0000350,CSN900350,CMP048,Exhaust Mixer,ESN700007,2021-07-16,2023-02-15,CENTER,NEW,ACTIVE
INV0000351,CSN900351,CMP049,Oil Pump,ESN700007,2021-09-08,2023-05-03,CENTER,NEW,ACTIVE
INV0000352,CSN900352,CMP050,Scavenge Pump,ESN700007,2022-06-02,2023-01-26,CENTER,NEW,ACTIVE
INV0000353,CSN900353,CMP051,Oil Filter,ESN700007,2021-10-21,2023-01-15,CENTER,NEW,ACTIVE
INV0000354,CSN900354,CMP052,Oil Pressure Transmitter,ESN700007,2021-05-20,2023-04-19,CENTER,NEW,ACTIVE
INV0000355,CSN900355,CMP053,Oil Temperature Sensor,ESN700007,2022-03-24,2023-02-07,CENTER,NEW,ACTIVE
INV0000356,CSN900356,CMP054,EGT Thermocouple Harness,ESN700007,2021-04-21,2023-02-14,CENTER,NEW,ACTIVE
INV0000357,CSN900357,CMP055,N1 Speed Sensor,ESN700007,2022-08-19,2023-05-17,CENTER,NEW,ACTIVE
INV0000358,CSN900358,CMP056,N2 Speed Sensor,ESN700007,2021-12-26,2023-04-27,CENTER,NEW,ACTIVE
INV0000359,CSN900359,CMP057,Vibration Sensor,ESN700007,2021-09-15,2023-05-06,CENTER,NEW,ACTIVE
INV0000360,CSN900360,CMP058,Chip Detector,ESN700007,2022-05-05,2023-01-05,CENTER,NEW,ACTIVE
INV0000361,CSN900361,CMP059,Accessory Gearbox,ESN700007,2022-08-21,2023-02-27,CENTER,NEW,ACTIVE
INV0000362,CSN900362,CMP060,Starter,ESN700007,2021-03-27,2023-03-26,CENTER,NEW,ACTIVE
INV0000363,CSN900363,CMP061,Integrated Drive Generator (IDG) Drive Pad,ESN700007,2022-03-01,2023-05-13,CENTER,NEW,ACTIVE
INV0000364,CSN900364,CMP062,Hydraulic Pump Drive Pad,ESN700007,2022-06-30,2023-05-18,CENTER,NEW,ACTIVE
INV0000365,CSN900365,CMP001,Fan Disk,ESN700008,2022-02-22,2023-05-21,CENTER,NEW,ACTIVE
INV0000366,CSN900366,CMP002,Fan Shaft,ESN700008,2022-11-06,2023-03-26,CENTER,NEW,ACTIVE
INV0000367,CSN900367,CMP005,Fan Case,ESN700008,2022-03-06,2023-04-09,CENTER,NEW,ACTIVE
INV0000368,CSN900368,CMP006,Spinner Cone,ESN700008,2021-09-16,2023-03-24,CENTER,NEW,ACTIVE
INV0000369,CSN900369,CMP007,Booster Rotor,ESN700008,2021-08-31,2023-03-21,CENTER,NEW,ACTIVE
INV0000370,CSN900370,CMP009,Booster Stator Assembly,ESN700008,2021-02-25,2023-05-11,CENTER,NEW,ACTIVE
INV0000371,CSN900371,CMP010,Booster Case,ESN700008,2021-04-12,2023-01-28,CENTER,NEW,ACTIVE
INV0000372,CSN900372,CMP011,HPC Stage 1 Disk,ESN700008,2021-02-20,2023-04-24,STAGE1,NEW,ACTIVE
INV0000373,CSN900373,CMP012,HPC Stage 2 Disk,ESN700008,2022-08-19,2023-03-28,STAGE2,NEW,ACTIVE
INV0000374,CSN900374,CMP013,HPC Stage 3 Disk,ESN700008,2021-01-11,2023-01-11,STAGE3,NEW,ACTIVE
INV0000375,CSN900375,CMP014,HPC Stage 4 Disk,ESN700008,2021-10-12,2023-02-14,STAGE4,NEW,ACTIVE
INV0000376,CSN900376,CMP015,HPC Stage 5 Disk,ESN700008,2021-10-03,2023-01-26,STAGE5,NEW,ACTIVE
INV0000377,CSN900377,CMP016,HPC Rotor Shaft,ESN700008,2021-10-07,2023-04-08,CENTER,NEW,ACTIVE
INV0000378,CSN900378,CMP018,Variable Stator Vane Assembly,ESN700008,2021-06-28,2023-05-04,CENTER,NEW,ACTIVE
INV0000379,CSN900379,CMP019,HPC Case,ESN700008,2021-09-21,2023-05-24,CENTER,NEW,ACTIVE
INV0000380,CSN900380,CMP020,Combustor Liner,ESN700008,2022-05-08,2023-05-11,CENTER,NEW,ACTIVE
INV0000381,CSN900381,CMP022,Dome Assembly,ESN700008,2022-06-13,2023-03-06,CENTER,NEW,ACTIVE
INV0000382,CSN900382,CMP024,HPT Stage 1 Disk,ESN700008,2022-05-04,2023-05-28,STAGE1,NEW,ACTIVE
INV0000383,CSN900383,CMP025,HPT Stage 2 Disk,ESN700008,2022-11-10,2023-03-09,STAGE2,NEW,ACTIVE
INV0000384,CSN900384,CMP028,HPT Shroud,ESN700008,2021-11-13,2023-06-13,CENTER,NEW,ACTIVE
INV0000385,CSN900385,CMP029,LPT Shaft,ESN700008,2022-05-13,2023-05-02,CENTER,NEW,ACTIVE
INV0000386,CSN900386,CMP030,LPT Stage 1 Disk,ESN700008,2022-08-07,2023-03-10,STAGE1,NEW,ACTIVE
INV0000387,CSN900387,CMP031,LPT Stage 2 Disk,ESN700008,2021-10-27,2023-05-22,STAGE2,NEW,ACTIVE
INV0000388,CSN900388,CMP034,Turbine Rear Frame,ESN700008,2021-09-29,2023-06-27,CENTER,NEW,ACTIVE
INV0000389,CSN900389,CMP035,Fuel Pump,ESN700008,2022-10-18,2023-05-21,CENTER,NEW,ACTIVE
INV0000390,CSN900390,CMP036,Hydromechanical Unit (HMU),ESN700008,2021-04-28,2023-02-16,CENTER,NEW,ACTIVE
INV0000391,CSN900391,CMP037,Fuel Filter,ESN700008,2021-04-28,2023-05-16,CENTER,NEW,ACTIVE
INV0000392,CSN900392,CMP038,Fuel Shutoff Valve,ESN700008,2022-12-29,2023-03-09,CENTER,NEW,ACTIVE
INV0000393,CSN900393,CMP039,Fuel Manifold,ESN700008,2022-08-18,2023-02-07,CENTER,NEW,ACTIVE
INV0000394,CSN900394,CMP040,Ignition Exciter,ESN700008,2021-03-01,2023-02-06,CENTER,NEW,ACTIVE
INV0000395,CSN900395,CMP041,Igniter Plug A,ESN700008,2022-07-11,2023-03-26,A,NEW,ACTIVE
INV0000396,CSN900396,CMP042,Igniter Plug B,ESN700008,2021-01-30,2023-04-09,B,NEW,ACTIVE
INV0000397,CSN900397,CMP043,Variable Bleed Valve (VBV),ESN700008,2021-09-28,2023-01-14,CENTER,NEW,ACTIVE
INV0000398,CSN900398,CMP044,VBV Actuator,ESN700008,2021-09-18,2023-03-06,CENTER,NEW,ACTIVE
INV0000399,CSN900399,CMP045,High Stage Bleed Valve,ESN700008,2022-10-15,2023-06-19,CENTER,NEW,ACTIVE
INV0000400,CSN900400,CMP046,Start Valve,ESN700008,2022-08-19,2023-04-04,CENTER,NEW,ACTIVE
INV0000401,CSN900401,CMP047,Exhaust Nozzle,ESN700008,2021-07-16,2022-12-30,CENTER,NEW,ACTIVE
INV0000402,CSN900402,CMP048,Exhaust Mixer,ESN700008,2022-07-27,2023-05-03,CENTER,NEW,ACTIVE
INV0000403,CSN900403,CMP049,Oil Pump,ESN700008,2021-03-21,2023-02-03,CENTER,NEW,ACTIVE
INV0000404,CSN900404,CMP050,Scavenge Pump,ESN700008,2021-11-29,2023-03-10,CENTER,NEW,ACTIVE
INV0000405,CSN900405,CMP051,Oil Filter,ESN700008,2022-03-21,2023-03-30,CENTER,NEW,ACTIVE
INV0000406,CSN900406,CMP052,Oil Pressure Transmitter,ESN700008,2022-06-15,2023-03-04,CENTER,NEW,ACTIVE
INV0000407,CSN900407,CMP053,Oil Temperature Sensor,ESN700008,2021-10-01,2023-05-24,CENTER,NEW,ACTIVE
INV0000408,CSN900408,CMP054,EGT Thermocouple Harness,ESN700008,2022-11-09,2023-04-06,CENTER,NEW,ACTIVE
INV0000409,CSN900409,CMP055,N1 Speed Sensor,ESN700008,2022-11-29,2023-01-12,CENTER,NEW,ACTIVE
INV0000410,CSN900410,CMP056,N2 Speed Sensor,ESN700008,2022-04-11,2023-01-24,CENTER,NEW,ACTIVE
INV0000411,CSN900411,CMP057,Vibration Sensor,ESN700008,2021-06-06,2023-06-04,CENTER,NEW,ACTIVE
INV0000412,CSN900412,CMP058,Chip Detector,ESN700008,2022-03-14,2023-05-16,CENTER,NEW,ACTIVE
INV0000413,CSN900413,CMP059,Accessory Gearbox,ESN700008,2021-02-09,2023-01-26,CENTER,NEW,ACTIVE
INV0000414,CSN900414,CMP060,Starter,ESN700008,2021-03-02,2023-05-25,CENTER,NEW,ACTIVE
INV0000415,CSN900415,CMP061,Integrated Drive Generator (IDG) Drive Pad,ESN700008,2022-05-27,2023-06-07,CENTER,NEW,ACTIVE
INV0000416,CSN900416,CMP062,Hydraulic Pump Drive Pad,ESN700008,2021-07-15,2023-06-01,CENTER,NEW,ACTIVE
INV0000417,CSN900417,CMP001,Fan Disk,ESN700009,2021-05-02,2023-04-26,CENTER,NEW,ACTIVE
INV0000418,CSN900418,CMP002,Fan Shaft,ESN700009,2021-03-22,2023-05-09,CENTER,NEW,ACTIVE
INV0000419,CSN900419,CMP005,Fan Case,ESN700009,2021-04-02,2023-05-26,CENTER,NEW,ACTIVE
INV0000420,CSN900420,CMP006,Spinner Cone,ESN700009,2021-01-31,2023-06-17,CENTER,NEW,ACTIVE
INV0000421,CSN900421,CMP007,Booster Rotor,ESN700009,2021-04-17,2023-02-16,CENTER,NEW,ACTIVE
INV0000422,CSN900422,CMP009,Booster Stator Assembly,ESN700009,2021-05-31,2023-02-21,CENTER,NEW,ACTIVE
INV0000423,CSN900423,CMP010,Booster Case,ESN700009,2021-02-12,2023-03-31,CENTER,NEW,ACTIVE
INV0000424,CSN900424,CMP011,HPC Stage 1 Disk,ESN700009,2022-03-03,2023-03-16,STAGE1,NEW,ACTIVE
INV0000425,CSN900425,CMP012,HPC Stage 2 Disk,ESN700009,2021-01-09,2023-02-07,STAGE2,NEW,ACTIVE
INV0000426,CSN900426,CMP013,HPC Stage 3 Disk,ESN700009,2021-01-09,2023-01-03,STAGE3,NEW,ACTIVE
INV0000427,CSN900427,CMP014,HPC Stage 4 Disk,ESN700009,2021-08-05,2023-02-21,STAGE4,NEW,ACTIVE
INV0000428,CSN900428,CMP015,HPC Stage 5 Disk,ESN700009,2021-12-04,2023-03-14,STAGE5,NEW,ACTIVE
INV0000429,CSN900429,CMP016,HPC Rotor Shaft,ESN700009,2022-11-24,2023-04-27,CENTER,NEW,ACTIVE
INV0000430,CSN900430,CMP018,Variable Stator Vane Assembly,ESN700009,2022-04-26,2023-06-01,CENTER,NEW,ACTIVE
INV0000431,CSN900431,CMP019,HPC Case,ESN700009,2022-01-22,2023-02-03,CENTER,NEW,ACTIVE
INV0000432,CSN900432,CMP020,Combustor Liner,ESN700009,2021-04-08,2023-03-31,CENTER,NEW,ACTIVE
INV0000433,CSN900433,CMP022,Dome Assembly,ESN700009,2022-11-26,2023-06-24,CENTER,NEW,ACTIVE
INV0000434,CSN900434,CMP024,HPT Stage 1 Disk,ESN700009,2021-08-09,2023-05-03,STAGE1,NEW,ACTIVE
INV0000435,CSN900435,CMP025,HPT Stage 2 Disk,ESN700009,2021-05-03,2023-03-31,STAGE2,NEW,ACTIVE
INV0000436,CSN900436,CMP028,HPT Shroud,ESN700009,2021-02-08,2023-02-06,CENTER,NEW,ACTIVE
INV0000437,CSN900437,CMP029,LPT Shaft,ESN700009,2021-09-14,2023-04-28,CENTER,NEW,ACTIVE
INV0000438,CSN900438,CMP030,LPT Stage 1 Disk,ESN700009,2021-04-17,2023-06-14,STAGE1,NEW,ACTIVE
